Drainage Pipe,18.032528,-66.035895,117.6,2019-08-06 16:36:18+00:00,2019-08-06 16:37:21+00:00,117.348,0.0012082669376269558
Drainage Pipe,18.03266,-66.035948,114.2,2019-08-06 16:37:21+00:00,2019-08-06 16:37:21+00:00,117.348,0.0012082669376269558
Drainage Pipe,18.032645,-66.035995,117.2,2019-08-06 16:37:56+00:00,2019-08-06 16:37:21+00:00,117.348,0.0012082669376269558
Drainage Pipe,18.031996,-66.029133,101.0,2019-08-06 17:13:19+00:00,2019-08-06 16:37:21+00:00,117.348,0.0012082669376269558
"Unoccupied House, Still Part of System",18.032488,-66.035895,117.0,2019-08-06 16:36:03+00:00,2019-08-06 16:36:03+00:00,118.87200000000001,0.0009175379933031801
Drainage Pipe,18.032528,-66.035895,117.6,2019-08-06 16:36:18+00:00,2019-08-06 16:36:18+00:00,118.87200000000001,0.000980543625381443
Drainage Pipe,18.03266,-66.035948,114.2,2019-08-06 16:37:21+00:00,2019-08-06 16:36:18+00:00,118.87200000000001,0.000980543625381443
Drainage Pipe,18.032645,-66.035995,117.2,2019-08-06 16:37:56+00:00,2019-08-06 16:36:18+00:00,118.87200000000001,0.000980543625381443
Drainage Pipe,18.031996,-66.029133,101.0,2019-08-06 17:13:19+00:00,2019-08-06 16:36:18+00:00,118.87200000000001,0.000980543625381443
Fork Loops,18.042743,-66.033475,112.5,2019-08-05 19:00:45+00:00,2019-08-05 19:00:45+00:00,118.87200000000001,0.0007018283788211936
H Left,18.033326,-66.029778,119.1,2019-08-05 18:21:24+00:00,2019-08-05 18:21:24+00:00,118.87200000000001,0.0010620241889471116
H Left,18.043715,-66.032916,120.6,2019-08-05 18:44:31+00:00,2019-08-05 18:21:24+00:00,118.87200000000001,0.0010620241889471116
Drainage Pipe,18.032528,-66.035895,117.6,2019-08-06 16:36:18+00:00,2019-08-06 16:37:56+00:00,120.396,0.0004564848934158861
Drainage Pipe,18.03266,-66.035948,114.2,2019-08-06 16:37:21+00:00,2019-08-06 16:37:56+00:00,120.396,0.0004564848934158861
Drainage Pipe,18.032645,-66.035995,117.2,2019-08-06 16:37:56+00:00,2019-08-06 16:37:56+00:00,120.396,0.0004564848934158861
Drainage Pipe,18.031996,-66.029133,101.0,2019-08-06 17:13:19+00:00,2019-08-06 16:37:56+00:00,120.396,0.0004564848934158861
Last House in System,18.048261,-66.044218,94.8,2019-08-05 19:09:54+00:00,2019-08-05 19:09:54+00:00,128.016,0.0006635990029972462
